,sentence,label,split
3995,duy phuoc luong address thanh thuy hai chau da nang vietnam email dpluong@sfuca phone number github wwwgithubcomdpluong linkedin wwwlinkedincomindpluong,0,train
3996,cc javascript typescript python r java htmlcss x assembly,1,train
3997,nodejs express jquery mongodb react angular github bitbucket sourcetree postgresql visual studio code spring llvm technical skill programming language sql graphql toolsframework operate system,1,train
3998,window linux transferable skill,1,train
3999,strong analytical problem solve skill able quickly identify underlie issue solve exist problem,0,train
4000,effective communication teamwork skill understand strength weakness teammate support,0,train
4001,strong debug test skill able analyze complex system detect bug technical project covid tracker cmpt angular create covid tracker web app allow covid infect community selfregister place visit possibly carry virus implement covid map google map api allow user view,0,train
4002,create angular service route connect app server user number covid case specific location save case information database decaf compiler cmpt,0,train
4003,implement fully work compiler decaf programming c llvm,0,train
4004,implement semantic check report syntax semantic error decaf program support programmer debug program,0,train
4005,design class function compiler code readability ensure online hangman game cmpt,0,train
4006,create online hangman game interface html css familiar,1,train
4007,spring boot thymeleaf implement route game handle web application http request player,0,train
4008,apply modelviewcontroller design pattern create structure application duy phuoc luong technical project continue chip emulator cmpt collaborate classmate implement chip emulator chip debugger,0,train
4009,implement assembler help chip hobbyist create game implement chip game assembly understand javascript old game work personal project inventory management present implement web application manage inventory online store mongodb,0,train
